"","date","daily.returns"
"298",2015-07-11,-0.00043445204735526
"299",2015-07-12,-0.000434640877974513
"300",2015-07-13,-0.000434829872812292
"301",2015-07-14,-0.00212071778140288
"302",2015-07-15,-0.00498610429949331
"303",2015-07-16,-0.00254661956789604
"304",2015-07-17,-0.0102948443419536
"305",2015-07-18,-0.00699009736207046
"306",2015-07-19,-0.00703930277382037
"307",2015-07-20,-0.00708920584015538
"308",2015-07-21,-0.00509987250318744
"309",2015-07-22,-0.0101665954720206
"310",2015-07-23,0.00215777662696359
"311",2015-07-24,-0.00869864783395047
"312",2015-07-25,0.00306979438169708
"313",2015-07-26,0.00306039958424753
"314",2015-07-27,0.00305106211501927
"315",2015-07-28,0
"316",2015-07-29,-0.00266873278236912
"317",2015-07-30,-0.00353905912818286
"318",2015-07-31,-0.000259875259875364
"319",2015-08-01,-0.00181959968806855
"320",2015-08-02,-0.00182291666666679
"321",2015-08-03,-0.00182624576050083
"322",2015-08-04,0.00165534065168149
"323",2015-08-05,-0.00139166739149355
"324",2015-08-06,0.00391951920564404
"325",2015-08-07,0.00364393545028641
"326",2015-08-08,0.00288151221761179
"327",2015-08-09,0.0028732329617287
"328",2015-08-10,0.0028650011460003
"329",2015-08-11,0.00162838532739129
"330",2015-08-12,0.0130914691537605
"331",2015-08-13,-0.00667229729729735
"332",2015-08-14,-0.00238074993622983
"333",2015-08-15,0.00159095428847422
"334",2015-08-16,0.00158842717345054
"335",2015-08-17,0.0015859080739713
"336",2015-08-18,-0.00135719738739515
"337",2015-08-19,0.00917353265947507
"338",2015-08-20,0.0211261678309909
"339",2015-08-21,0.00379162545334655
"340",2015-08-22,-0.00216236929983016
"341",2015-08-23,-0.00216705527362515
"342",2015-08-24,-0.00217176160105559
"343",2015-08-25,-0.0125630217373337
"344",2015-08-26,-0.0123043441868251
"345",2015-08-27,-0.00152542372881348
"346",2015-08-28,0.00950602614157203
"347",2015-08-29,-0.000420380023541278
"348",2015-08-30,-0.00042055681722597
"349",2015-08-31,-0.000420733759676883
"350",2015-09-01,0.00370401548951915
"351",2015-09-02,-0.00578713411054255
"352",2015-09-03,-0.00919520836848331
"353",2015-09-04,-0.00255427841634737
"354",2015-09-05,-0.02202304737516
"355",2015-09-06,-0.0225189840272322
"356",2015-09-07,0
"357",2015-09-08,0.0455397803375301
"358",2015-09-09,-0.0163976428388419
"359",2015-09-10,0.00625162802813239
"360",2015-09-11,-0.00517732332384158
"361",2015-09-12,0.00109867869430702
"362",2015-09-13,0.00109747292418771
"363",2015-09-14,0.001096269797767
"364",2015-09-15,-0.00449554767874127
"365",2015-09-16,0.0148501953973077
"366",2015-09-17,-0.00119801471846648
"367",2015-09-18,0.0165352981494173
"368",2015-09-19,-0.00132041016996765
"369",2015-09-20,-0.00132215595814122
"370",2015-09-21,-0.00132390636883462
"371",2015-09-22,-0.00770011846336094
"372",2015-09-23,0.00571331116227514
"373",2015-09-24,0.0180600305239953
"374",2015-09-25,-0.00674606479553608
"375",2015-09-26,-0.00402481972161661
"376",2015-09-27,-0.00404108435763595
"377",2015-09-28,-0.00405748098055791
"378",2015-09-29,-0.00449838737056518
"379",2015-09-30,-0.0123625202489556
"380",2015-10-01,-0.00129488950276246
"381",2015-10-02,0.0191027746564092
"382",2015-10-03,-0.000197907831495647
"383",2015-10-04,-0.000197947006758459
"384",2015-10-05,-0.000197986197533639
"385",2015-10-06,0.00687431044725462
"386",2015-10-07,0.00227579231287911
"387",2015-10-08,-0.00344798587166761
"388",2015-10-09,0.010548523206751
"389",2015-10-10,0.00242171189979135
"390",2015-10-11,0.00241586137953997
"391",2015-10-12,0.00241003905925385
"392",2015-10-13,0.000580334936163274
"393",2015-10-14,0.0102742563592675
"394",2015-10-15,0.00639711309767899
"395",2015-10-16,-0.00391166164126799
"396",2015-10-17,-0.00280891216013535
"397",2015-10-18,-0.00281682437236763
"398",2015-10-19,-0.00282478128513841
"399",2015-10-20,0.00379537953795372
"400",2015-10-21,-0.00920598388952809
"401",2015-10-22,-0.00107848017255696
"402",2015-10-23,-0.00332198322398469
"403",2015-10-24,0.000444407410493453
"404",2015-10-25,0.000444210000277723
"405",2015-10-26,0.000444012765366875
"406",2015-10-27,-0.00158109345094459
"407",2015-10-28,0.00925154192365407
"408",2015-10-29,-0.0227103807085639
"409",2015-10-30,-0.00557715058306585
"410",2015-10-31,-0.00135961930659412
"411",2015-11-01,-0.00136147038801915
"412",2015-11-02,-0.00136332651670068
"413",2015-11-03,-0.0186006825938566
"414",2015-11-04,-0.00643366371065912
"415",2015-11-05,-0.00096254812740626
"416",2015-11-06,-0.0106858193921345
"417",2015-11-07,0.000383650582853834
"418",2015-11-08,0.000383503451530931
"419",2015-11-09,0.000383356433015791
"420",2015-11-10,0.00017686593562094
"421",2015-11-11,-0.00353669319186556
"422",2015-11-12,-0.00363797692990231
"423",2015-11-13,0
"424",2015-11-14,0.000356220500489668
"425",2015-11-15,0.000356093652630785
"426",2015-11-16,0.000355966895078552
"427",2015-11-17,-0.0138777688817721
"428",2015-11-18,0
"429",2015-11-19,0.00784844384303107
"430",2015-11-20,-0.00161117078410311
