date,BTC,XRP,LTC,ETH,GOLD,SILVER,LIBOR,SnP500,DAX,EURUSD,GBPUSD,USDCHF,R_F_TWE.
12-08-17,0.062151277,-0.030889306,-0.014230488,0.005608076,-0.000822399,0.001026408,0,0.003342326,0.004182457,0.001563741,0.000749779,0.000350013,0.000729824
13-08-17,0.047395339,-0.033698666,-0.013466224,-0.04120096,-0.000823076,0.001025356,0,0.003331193,0.004165037,0.001561299,0.000749218,0.000349891,0.000729292
14-08-17,0.059998507,0.011234046,-0.000181188,0.006797494,-0.000823754,0.000995054,0,0.003320132,0.004147761,0.001558865,0.000748657,0.000349768,0.000728761
15-08-17,-0.033669266,-0.0529694,-0.056079645,-0.03485259,-0.007972964,-0.023859285,0,-0.000498933,0.000979364,-0.004212488,-0.003142733,0.010158982,0.00483775
16-08-17,0.045506091,-0.004912151,0.019317368,0.042057611,0.002488971,0.013509296,0.000942007,0.001419096,0.00710454,-0.002940002,-0.007594449,-0.000349661,0.000851826
17-08-17,-0.010321243,-0.018451184,-0.005373245,-0.002683337,0.006981224,0.006657461,-0.000942007,-0.015557342,-0.00493724,0.002810066,0.001906159,-0.007226211,-0.004522854
18-08-17,-0.040293623,0.008755323,0.073870124,-0.019654044,-0.000823199,-0.002940314,-0.000475584,-0.001837054,-0.003140885,-0.005003042,-0.002060053,-0.003071434,-0.002347264
19-08-17,0.007919316,-0.024375291,-0.038844293,0.006340037,0.001321778,-0.002476562,0.000158553,0.000387475,-0.002721844,0.001159329,0.00022306,0.001094069,-0.001097656
20-08-17,-0.025610788,0.023443354,0.016377878,0.013217829,0.001320034,-0.002482711,0.000158528,0.000387325,-0.002729273,0.001157987,0.00022301,0.001092874,-0.001098862
21-08-17,-0.021243394,0.189832052,0.036216262,0.06474935,0.001318293,0.005842276,0.000158503,0.000387175,-0.002736742,0.001156648,0.000222961,0.001091681,-0.001100071
22-08-17,0.024384536,0.220591292,-0.025542513,-0.021390682,-0.004109851,-0.001943635,0,0.009891695,0.013447199,0.004725016,0.001906729,-0.003268231,0.002641767
23-08-17,0.012360737,0.031028197,0.130637827,0.008647818,0.002467937,0.00411838,0,-0.00345957,-0.004510813,-0.004219881,-0.005774017,0.006515491,-0.001421011
24-08-17,0.043173293,-0.119807756,-0.05923399,0.025165696,-0.002093615,-0.004708107,0,-0.002076617,0.000536254,0.004610087,-0.001576417,-0.003713496,-0.000628929
25-08-17,0.008481267,-0.00517417,0.019558171,0.019175546,0.004406445,0.005060323,0,0.001671472,-0.001058752,-0.001215983,1.25E-05,0.000217604,-0.004380534
26-08-17,-0.004401703,-0.024401485,0.011130379,0.005908665,0.004411845,0.000117378,0.000116738,0.000162344,-0.00121899,0.004217987,0.00263348,-0.003445774,-0.001329674
27-08-17,0.006978621,-0.046122927,0.167057044,0.041107371,0.004392466,0.000117364,0.000116725,0.000162318,-0.001220478,0.004200271,0.002626563,-0.003457688,-0.001331445
28-08-17,-5.01E-05,0.100729993,0.019378136,-0.000419746,0.004373256,0.022569345,0.000116711,0.000162291,-0.00122197,0.004182702,0.002619682,-0.003469686,-0.00133322
29-08-17,0.043829124,-0.026832463,0.012930149,0.063828834,0.00227732,-0.000516455,0.000116697,0.000842467,-0.014756782,0.00100436,0.001692455,-0.00288313,-0.002056527
30-08-17,-0.003000819,0.042293067,0.015742828,0.020872339,-0.003528378,-0.001033711,-0.000466871,0.004604532,0.004726,0.000550673,-3.87E-05,0.00339598,0.007765986
31-08-17,0.029799368,0.114359142,0.101930777,0.011968221,0.005580863,0.004357305,-0.001886681,0.005704673,0.004436737,-0.006455801,-0.000465816,0.00834645,-0.000793946
01-09-17,0.03931966,-0.028372752,0.191353234,0.01219296,0.006277851,0.01358014,0.001411097,0.001980578,0.00717402,0.00142834,0.001629406,-0.004471954,-0.003128375
02-09-17,-0.066172807,-0.091867531,-0.085053452,-0.105311482,-0.012072287,0.006048604,0.000118917,-0.001889486,-0.001110471,-0.000772451,0.000604841,0.000496715,-0.000933788
03-09-17,0.000914662,0.009405532,-0.027990995,-0.004307455,-0.012219809,0.006012238,0.000118903,-0.001893063,-0.001111705,-0.000773048,0.000604476,0.000496468,-0.000934661
04-09-17,-0.078652448,-0.110042466,-0.164215937,-0.163163831,-0.002343897,-0.001115822,0.000118889,-0.001896653,-0.001112943,-0.000773646,0.000604111,0.000496222,-0.000935535
05-09-17,0.032563503,0.048662842,0.089274925,0.058610058,0.036844226,-0.003859173,0.000118875,-0.001900257,0.001774959,0.000890804,-0.00317121,-0.002094133,-0.000936411
06-09-17,0.049173922,0.049840958,0.116631021,0.065987623,-0.003824924,-0.001626427,-0.001418928,0.003123842,0.007464013,0.002572899,0.009022879,-0.005668819,-0.00522049
07-09-17,0.000600145,-0.011320053,-0.020555823,-0.014794652,0.008711045,0.011163322,0,-0.000178452,0.006698183,0.000310249,0.000652334,0.002315337,-0.005695543
08-09-17,-0.08412375,-0.055727515,-0.146413096,-0.105320714,0.000931399,0.000610382,0.000943344,-0.00148996,0.000597594,0.008456094,0.004211135,-0.006424882,-0.00229361
09-09-17,-0.00063631,-0.00722638,-0.026692854,-0.007080764,-0.003634976,-0.002694034,0.000158553,0.003606588,0.004628954,-0.000316506,0.002359455,-0.000674273,0.001814806
10-09-17,-0.024703644,0.014353974,-0.068911655,-0.019405464,-0.003648238,-0.002701312,0.000158528,0.003593627,0.004607626,-0.000316606,0.002353901,-0.000674728,0.001811518
11-09-17,0.009253834,0.006596947,0.069378149,0.019836797,-0.003661596,-0.006883649,0.000158503,0.003580759,0.004586493,-0.000316706,0.002348373,-0.000675184,0.001808242
12-09-17,-0.007346793,-0.024251679,-0.027731078,-0.010471239,-0.001666607,-0.000674119,0,0.003358303,0.003962348,-0.004855482,-0.002122323,0.009087199,0.001138359
13-09-17,-0.061971049,-0.041583143,-0.039756417,-0.050494705,-0.003705457,-0.001293334,-0.000475584,0.000756834,0.002296866,0.001268486,0.00903521,0.003736917,0.004902646
14-09-17,-0.207529847,-0.201315618,-0.39503452,-0.258875717,0.001818116,-0.004172546,0.001417591,-0.001101324,-0.001045676,-0.007039562,-0.006278884,0.004013606,-0.000178171
15-09-17,0.142329504,0.099588776,0.147883298,0.157769178,-0.002983448,-0.004927932,0,0.001845477,-0.001727157,0.002607062,0.014512504,-0.002327177,-0.004383797
16-09-17,-0.003436803,-0.012629177,0.000947436,-0.015863966,-0.003601678,-0.000255555,0,0.000485189,0.001079926,0.000433571,0.004370587,-0.000204579,0.001189345
17-09-17,-0.01169842,-0.00385482,0.004793861,0.02098128,-0.003614697,-0.00025562,0,0.000484954,0.001078761,0.000433383,0.004351568,-0.000204621,0.001187932
18-09-17,0.126296017,0.061813292,0.135478822,0.153434917,-0.003627811,-0.030631415,0,0.000484719,0.001077599,0.000433195,0.004332713,-0.000204663,0.001186523
19-09-17,-0.03510423,-0.030643715,-0.04966101,-0.03711342,0.000662813,0.007237526,0,0.00110958,0.000191105,0.001852158,-0.004320876,0.000603463,-0.001070571
20-09-17,-0.004857681,-0.010723392,-0.021068208,0.00331136,0.004187642,0.003251469,0,0.000634147,0.000587314,0.002778075,-9.47E-05,0.001153888,-0.001024447
21-09-17,-0.0729819,-0.058371946,-0.104386302,-0.092860315,-0.015962503,-0.018369535,0,-0.003050566,0.002452233,-0.010094506,-0.001904095,0.009337889,0.004964935
22-09-17,-9.37E-05,0.010172014,0.031355517,0.021917576,0.002009303,-0.002009457,0,0.000647584,-0.000609761,0.006169384,0.006659207,-0.001390498,-0.001531589
23-09-17,0.043573585,0.024885175,0.024267295,0.079456398,0.003488074,0.001596075,-0.000158354,-0.000740958,6.51E-05,-0.000513013,-0.001779965,0.000168336,0.001687984
24-09-17,-0.029314821,-0.011847374,-0.034130668,-0.012960669,0.003475949,0.001593532,-0.000158379,-0.000741507,6.51E-05,-0.000513276,-0.001783139,0.000168308,0.001685139
25-09-17,0.063954725,0.031910991,0.079918796,0.034271767,0.003463909,0.005997196,-0.000158404,-0.000742058,6.51E-05,-0.00051354,-0.001786324,0.000168279,0.001682304
26-09-17,-0.008625829,0.025202228,-0.000645845,-0.016883003,-0.007013946,-0.01506097,0,7.22E-05,0.000824653,-0.006016959,-0.002185649,-0.004532814,0.004833197
27-09-17,0.076230904,0.088291548,0.087904199,0.064102972,-0.009977745,-0.003338105,0.001416257,0.004076822,0.004133384,-0.00588707,-0.002208283,0.003099816,0.002549726
28-09-17,-0.006194337,-0.035894998,-0.039833713,-0.024148285,0.0004489,0.001491603,0.000940236,0.001203891,0.003725272,-0.003094875,-0.003664474,0.00262731,0.000161128
29-09-17,-0.00279694,-0.012957637,-0.027407294,-0.026035004,-0.002771434,-0.009946157,0.000474018,0.003698263,0.009729249,0.002729122,0.002334033,-0.001307641,-0.000398328
30-09-17,0.041324319,0.020060243,0.046765607,0.033727084,-0.002127474,0.001113368,-0.000471196,0.001290501,0.001915457,0.000724022,-0.000897882,-0.000852087,0.001118925
01-10-17,0.014877173,0.044569955,-0.010924012,0.002888399,-0.00213201,0.00111213,-0.000471418,0.001288838,0.001911795,0.000723498,-0.000898689,-0.000852814,0.001117674
02-10-17,0.00126621,-0.018846719,-0.021633712,-0.016212101,-0.002136565,-0.003551119,-0.00047164,0.001287179,0.001908147,0.000722975,-0.000899497,-0.000853542,0.001116426
03-10-17,-0.021048549,0.003162611,-0.019416853,-0.016992001,-0.000981836,-0.000241211,0.000474464,0.002156511,0.002626594,-0.006250358,-0.008880555,0.006465984,-0.000390362
04-10-17,-0.020621245,0.054815057,-0.018315851,0.00066645,0.001661005,-0.00108617,0.001405125,0.001245944,0.002619713,0.001174549,-0.002598353,-0.001273415,-0.000542234
05-10-17,0.023149656,0.098541337,0.005239143,0.010891875,-0.002265691,0.001146478,0,0.005630904,-0.000190428,0.00082281,-0.000636097,0.002114621,0.00452356
06-10-17,0.009748055,-0.012639881,0.008683006,0.042110563,0.001284522,0.009124808,0,-0.001074211,-0.000934222,-0.003826234,-0.00911511,0.00307157,-0.000624669
07-10-17,0.012748977,0.019342652,0.008861258,0.008184428,0.002614315,0.003013264,-0.000116313,-0.000601659,0.00052626,0.000856848,-0.000728567,-0.000102234,-0.001372766
08-10-17,0.040634632,0.159759163,0.010566994,-0.008119654,0.002607498,0.003004211,-0.000116327,-0.000602021,0.000525983,0.000856115,-0.000729099,-0.000102244,-0.001374653
09-10-17,0.034437731,-0.105855181,-0.057681227,-0.037020742,0.002600717,0.004799867,-0.00011634,-0.000602384,0.000525707,0.000855382,-0.000729631,-0.000102255,-0.001376546
10-10-17,0.002087127,0.034762493,0.010965435,0.008297904,0.006720455,0.014029757,-0.000116354,0.00231972,-0.002094482,-6.98E-05,0.004576779,0.001634822,-0.001378443
11-10-17,0.009260593,0.014113706,0.003354241,0.011887574,-0.003653313,-0.004322942,0.001403806,0.001801883,0.00165353,0.006218256,0.005086683,-0.005045889,-0.000874802
12-10-17,0.120931085,-0.062513892,0.166518973,0.002238319,0.005809207,0.00758198,0.000937591,-0.001688177,0.000940908,0.004274433,0.00216855,-0.00149922,-0.000308803
13-10-17,0.036113107,0.047463925,-0.011355632,0.10780808,0.00599713,0.008331935,0,0.000877722,0.000691477,-0.002843365,0.00185556,0.001735194,-0.001062238
14-10-17,0.032162382,-0.012240187,0.073323966,0.002567871,-0.000196865,0.002647027,0,0.000583414,0.000303479,-0.00050019,0.000615495,-0.00010943,0.00052842
15-10-17,-0.026691483,0.025564261,0.023447669,-0.008970444,-0.000196904,0.002640038,0,0.000583074,0.000303387,-0.00050044,0.000615117,-0.000109442,0.000528141
16-10-17,0.008313064,-0.029801423,-0.012998915,-0.009585442,-0.000196942,-0.007594536,0,0.000582734,0.000303295,-0.000500691,0.000614739,-0.000109454,0.000527862
17-10-17,-0.021195573,-0.099070088,-0.082930084,-0.050134569,-0.012785427,-0.019124832,0,0.000672353,-0.000664696,-0.001652789,-0.00270743,0.000636034,0.004696466
18-10-17,-0.002647297,-0.060135652,0.02082769,-0.008752025,-0.002396825,-0.002593576,0,0.00074206,0.00368466,-0.001920527,-0.004390542,0.002857159,-0.001918719
19-10-17,0.020857095,-0.015542084,-0.016454208,-0.020022895,0.004937173,0.015112752,0.000472686,0.000327944,-0.004066413,0.001979027,0.001373833,0.003236431,-0.002971831
20-10-17,0.051706217,-0.021617054,0.009842663,-0.013338021,-0.007264589,-0.010460897,-0.000472686,0.005103796,9.09E-05,0.004468929,-0.004732284,-0.004914919,0.007360126
21-10-17,0.003346315,0.002215555,-0.035923155,-0.012641824,0.00017537,-0.000764009,0,-0.001325039,0.000304244,-0.002659947,0.000993122,0.003343955,0.000349993
22-10-17,-0.003850526,-0.032946695,-0.024240916,-0.015919527,0.00017534,-0.000764593,0,-0.001326797,0.000304152,-0.002667041,0.000992137,0.00333281,0.00034987
23-10-17,-0.013083661,-0.036149085,-0.03379416,-0.0291781,0.000175309,0.001646091,0,-0.00132856,0.000304059,-0.002674173,0.000991153,0.003321739,0.000349748
24-10-17,-0.070498084,0.048159326,0.018813109,0.038885536,-0.002030458,-0.006896376,0,0.001616601,0.000772652,0.000470382,0.001266841,-0.001583307,0.001309342
25-10-17,0.039758881,-0.009921102,0.009445434,-0.001351826,0.000978142,-0.002309401,0,-0.004673956,-0.004604405,-1.19E-05,-0.005662442,0.006176922,0.001007835
26-10-17,0.026431732,-0.004781604,-0.013477643,-0.004703433,-0.007094369,-0.006184606,0,0.001270139,0.013790401,0.005235006,0.010719843,-0.00183896,0.004918958
27-10-17,-0.02121131,-0.004148495,-0.007303472,0.003017078,0.001286758,-0.003705257,0,0.00804061,0.006395251,-0.015646161,-0.010851591,0.009351554,0.006186224
28-10-17,-0.004822288,-0.004695773,-0.011606446,-0.003789663,0.001461362,0.004063103,0.000157587,-0.001064723,0.000303346,-0.000936514,9.65E-05,-2.67E-05,-0.001281336
29-10-17,0.067340843,0.004695773,0.04316399,0.029234584,0.00145923,0.004046661,0.000157562,-0.001065858,0.000303254,-0.000937392,9.65E-05,-2.67E-05,-0.001282979
30-10-17,-0.003796747,-0.000364985,-0.012615508,0.008690735,0.001457104,-0.00214031,0.000157537,-0.001066996,0.000303162,-0.000938271,9.64E-05,-2.67E-05,-0.001284628
31-10-17,0.053647596,-0.010677838,-0.011349719,-0.006101445,-0.005437259,-0.009388056,-0.002348748,0.000944013,0.008877602,0.004139789,0.005953743,-0.003281966,0.00049154
01-11-17,0.045174908,-0.032606352,-0.04725352,-0.047484285,0.005211295,0.028838189,0,0.001590844,0.008799483,-8.15E-05,0.006017064,0.002690603,0.001917036
02-11-17,0.044958345,0.058704054,0.028847949,-0.014729483,0.000602455,-0.002220535,0.0014116,0.000189948,-0.001827078,-0.001978483,-0.002774639,0.005160115,-0.003047604
03-11-17,0.01809617,0.010976115,0.026040345,0.061664383,-0.006419719,-0.017705845,0.000464462,0.003092289,0.002818052,0.0028415,-0.015363287,-0.003297003,0.002089546
04-11-17,0.023608699,-0.021283546,-0.020576403,-0.017295641,0.003177248,0.001992773,-0.000154797,0.000423661,-0.000249071,-0.001340599,0.000692816,0.000313516,-0.000410506
05-11-17,0.003713982,-0.008353815,-0.005297744,-0.014096994,0.003167185,0.00198881,-0.000154821,0.000423481,-0.000249133,-0.001342398,0.000692336,0.000313418,-0.000410675
06-11-17,-0.053324602,0.019287686,0.007774759,0.008834724,0.003157185,0.019615381,-0.000154845,0.000423302,-0.000249195,-0.001344203,0.000691857,0.00031332,-0.000410844
07-11-17,0.017169747,0.020964202,0.105215182,-0.014263552,-0.004437933,-0.017009208,0,-0.000189121,-0.006668701,-0.000197179,0.007207664,-0.002502629,0.001996543
08-11-17,0.043187833,0.033117328,0.020633953,0.047749066,0.006312488,0.011819843,-0.000473129,0.001442614,0.00023544,-0.000998548,-0.000223933,0.000501027,-0.002123619
09-11-17,-0.043299788,0.000234523,0.026752787,0.037511885,0.00336537,-0.00957451,0,-0.003768981,-0.015047188,-0.000359515,-0.004495323,0.001601602,-0.003333152
10-11-17,-0.076399678,-0.051925592,-0.08115203,-0.069790357,-0.009225642,-0.005860259,0,-0.000898047,-0.004187751,0.004300516,0.00238942,-0.005928722,0.000356178
11-11-17,-0.040163421,0.018934972,0.050078131,0.050270088,0.001355422,0.001720201,-0.000154942,0.000327824,-0.001347951,0.000408038,-0.000612362,0.000841456,0.000356051
12-11-17,-0.066248008,-0.064229994,-0.054385379,-0.021758423,0.001353587,0.001717247,-0.000154966,0.000327717,-0.001349771,0.000407871,-0.000612737,0.000840749,0.000355924
13-11-17,0.097509937,0.03045789,0.039723831,0.028204478,0.001351757,0.007133413,-0.00015499,0.00032761,-0.001351595,0.000407705,-0.000613113,0.000840042,0.000355798
14-11-17,0.011558807,0.030892898,0.020683206,0.063948136,0.002847724,0.001702128,0,-0.002312281,-0.003136176,0.000326673,0.000236248,-6.02E-05,-0.004372176
15-11-17,0.09752916,0.014811722,0.018087008,-0.012739646,-0.004124336,-0.005999665,0,-0.005540999,-0.004391447,0.01090735,0.00262773,-0.006868588,-0.000426375
16-11-17,0.073271913,0.0643357,0.107404418,-0.007325198,0.000525861,0.006234214,0,0.008162653,0.005445043,-0.000653999,0.001615974,0.002019142,-0.000820722
17-11-17,-0.020885561,-0.002318775,-0.050378163,0.004432273,0.013872538,0.017551447,0,-0.002629417,-0.004108094,-0.000654427,0.001613367,0.002015073,-0.001302636
18-11-17,0.010472892,0.008989358,0.030242946,0.044765867,-0.005123837,-0.002653593,0,0.000425137,0.001664281,-0.001291152,5.71E-05,-0.001316055,0.001025916
19-11-17,0.031132347,0.010395118,0.027553406,0.01929976,-0.005150226,-0.002660653,0,0.000424957,0.001661516,-0.001292821,5.71E-05,-0.001317789,0.001024865
20-11-17,0.020219707,0.032967703,0.009225431,0.034239237,-0.005176888,-0.025754511,0,0.000424776,0.00165876,-0.001294495,5.71E-05,-0.001319528,0.001023816
21-11-17,-0.015902582,-0.023253807,-0.031271677,-0.017408609,0.005326544,0.007224096,0,0.006519839,0.008303186,0.000797509,0.003200276,0.003530543,-0.000803109
22-11-17,0.022333812,0.023672552,0.026276703,0.05466829,0.007899877,0.008928106,0,-0.000750543,-0.011649098,-0.000339886,4.00E-05,-0.002520544,-0.004516584
23-11-17,-0.026367298,0.014724085,0.018338881,0.074676326,-0.042025921,-0.000292423,0.000409967,0.00102752,-0.000498796,0.006582063,0.005365496,-0.008627866,-0.003178088
24-11-17,0.026384336,0.009198412,0.062787346,0.146565522,0.038456348,-0.006749446,0.000409799,0.001026465,0.003935041,0.003314084,-0.000758727,-0.000529623,-0.00318822
25-11-17,0.063058937,0.031191479,0.130274636,-0.018349706,0.00176159,0.000824111,0,-0.000128094,-0.001523374,0.002037466,0.000444038,-0.000431375,0.00038524
26-11-17,0.05957458,-0.014265691,-0.033081152,0.010780722,0.001758493,0.000823433,0,-0.000128111,-0.001525699,0.002033324,0.000443841,-0.000431561,0.000385092
27-11-17,0.050959102,0.020325119,0.063964919,0.018966979,0.001755406,0,0,-0.000128127,-0.00152803,0.002029198,0.000443644,-0.000431747,0.000384944
28-11-17,0.02419481,0.163904981,0.047239456,-0.015637241,0.000222296,-0.011709182,0.001055409,0.009800332,0.004553399,-0.001811896,-0.000159869,0.001019576,0.003365245
29-11-17,-0.017064229,-0.207627022,-0.115353763,-0.100880084,-0.009379256,-0.021282515,0.001054296,-0.000369294,0.000179152,-0.004785939,0.003229202,0.002849295,0.001429767
30-11-17,0.034292761,0.031641982,0.031741342,0.044805515,-0.006829039,-0.004567748,-0.005282632,0.008157587,-0.002904998,0.000331645,0.003870421,0.000355592,-0.000281955
01-12-17,0.069998206,0.019034206,0.114069452,0.042530154,0.004133014,-0.005202129,0.002116403,-0.002026583,-0.012554717,0.003895545,0.008366778,-0.000660485,-0.005377971
02-12-17,0.008979571,-0.000809873,0.012848908,-0.006647423,-0.00120057,0.0034609,0,-0.00035078,0.005094228,-0.001076087,-0.000886574,-0.000599895,0.001357305
03-12-17,0.022199573,-0.011550173,0.009714962,0.00517377,-0.001202014,0.003448963,0,-0.000350904,0.005068408,-0.001077246,-0.00088736,-0.000600255,0.001355465
04-12-17,0.029070296,0.004002937,0.028936466,0.009296537,-0.00120346,-0.007707874,0,-0.000351027,0.005042849,-0.001078408,-0.000888149,-0.000600616,0.001353631
05-12-17,0.022016762,-0.029901842,-0.017800114,-0.01483287,-0.009756175,-0.019283234,0,-0.003746391,-0.000766824,0.000665048,-0.001388989,0.00261361,0.000784666
06-12-17,0.181724161,-0.056662566,-0.020173469,-0.07783768,0.000835644,-0.006595294,0,-0.000114112,-0.003815391,-0.00293916,-0.004463289,0.002839759,0.003454231
07-12-17,0.225118954,-0.04270172,-0.020737296,0.013488047,-0.010074114,-0.009688832,0,0.002928067,0.003555585,-0.002422453,-0.001715937,0.001841528,0.001370047
08-12-17,-0.077226265,0.123547262,0.239134306,0.048576641,-0.003765614,0.001335411,0,0.005491202,0.008286656,-0.002723904,0.006853567,0.005534484,0.003373834
09-12-17,-0.087697444,-0.029859333,0.21790423,0.037595363,-0.000333697,0.004090504,0,0.00106675,-0.000761795,-6.26E-05,-0.002283767,-0.000616785,-0.000772282
10-12-17,0.018098281,-0.030601445,-0.043323369,-0.069477687,-0.000333808,0.00407384,0,0.001065613,-0.000762375,-6.26E-05,-0.002288995,-0.000617166,-0.000772879
11-12-17,0.091530333,0.058737926,0.365262331,0.153752437,-0.00033392,-0.010645814,0,0.001064479,-0.000762957,-6.26E-05,-0.002294246,-0.000617547,-0.000773477
12-12-17,0.027866079,0.394825626,0.389321065,0.234740611,-0.003783642,-0.007353209,0,0.001547724,0.004552368,0.000647201,-0.003195793,-0.00149174,0.004065549
13-12-17,-0.059573732,0.231964072,-0.043826864,0.075853914,0.005246926,0.012880367,0,-0.000473069,-0.004400801,-0.002975318,-0.002240069,1.01E-05,-0.002698818
14-12-17,0.009450503,0.606885278,-0.080031648,-0.009940214,0.006520178,0.004172732,0.188293821,-0.004079168,-0.004394921,0.007910651,0.006749209,-0.005938518,-0.002573562
15-12-17,0.066722751,-0.133596355,0.070658781,-0.016472556,0.000152905,0.008043276,0.003936201,0.008934313,0.002711295,-0.005158663,0.001731576,0.003211381,0.001114827
16-12-17,0.096326727,0.003249227,-0.002695636,0.017037209,0.002087365,0.002874822,0,0.001786006,0.005295965,-0.000889004,-0.00287195,0.000788604,-0.000684691
17-12-17,-0.01845892,-0.040726324,0.063959945,0.033566576,0.002083017,0.002866581,0,0.001782822,0.005268066,-0.000889795,-0.002880222,0.000787982,-0.00068516
18-12-17,-0.00139075,0.066445855,0.117161273,0.098679043,0.002078687,0.003106557,0,0.00177965,0.005240459,-0.000890587,-0.002888542,0.000787362,-0.00068563
19-12-17,-0.072542906,0.016373297,-0.022815366,0.039695144,-0.000607949,-0.003355499,0,-0.003235498,-0.007276076,0.003458037,0.0047524,-0.005565182,0.001461735
20-12-17,-0.067005065,-0.019516693,-0.107286979,-0.00940156,0.004247901,0.007564989,0.000871837,-0.000828236,-0.011156315,0.00483206,0.000455027,-0.000142064,-0.003185753
21-12-17,-0.05069001,0.430170587,0.008989399,0.002410744,0.000681019,-0.002226346,0,0.001983687,0.003099468,0.003107149,-0.001110659,0.000852083,-0.001993299
22-12-17,-0.133223217,-0.047003084,-0.180884929,-0.196094588,0.00640907,0.012612059,0,-0.000458271,-0.002822509,-0.001756862,0.000628727,0.002329374,0.001513377
23-12-17,0.060822809,0.031187937,0.084410418,0.063894254,-0.013265604,0.000672269,8.64E-05,-0.000264639,-4.24E-05,-3.54E-05,-0.00038322,0.00018207,-0.000620805
24-12-17,-0.054049863,-0.117694692,-0.043555195,-0.035714285,-0.013443948,0.000671817,8.64E-05,-0.000264709,-4.24E-05,-3.54E-05,-0.000383367,0.000182037,-0.000621191
25-12-17,0.007212278,0.072386376,-0.009429037,0.098280207,-0.013627154,0.000671366,8.64E-05,-0.000264779,-4.24E-05,-3.54E-05,-0.000383514,0.000182004,-0.000621577
26-12-17,0.137851338,0.058126672,0.046853089,0.010394548,0.046854315,0.007900375,8.64E-05,-0.000264849,-4.24E-05,0.001388198,0.000829432,-0.000182004,-0.000621963
27-12-17,-0.016363153,0.162690417,-0.051310883,-0.014309057,0.002833497,0.005974851,8.64E-05,0.000790628,-4.24E-05,-0.001234702,-0.000106912,0.000808653,-0.002548354
28-12-17,-0.08097705,0.022074579,-0.085260757,-0.034431793,0.005272746,0.012735217,0.001740644,0.001832319,-0.0069159,0.003611316,0.002182337,-0.003948373,-0.0044335
29-12-17,0.003396832,0.436782161,-0.017875761,0.022231968,0.009215976,0.013454706,-0.006105558,-0.005196632,-0.00481133,0.003433367,0.002751374,-0.007228334,-0.004934413
30-12-17,-0.123597794,-0.025417385,-0.114402338,-0.04941684,-0.013273278,0.00019537,0.001529888,0.002073689,-0.000895495,0.001763405,0.001863471,-0.001694156,-0.000594066
31-12-17,0.088901173,0.063502503,0.058248297,0.053576204,-0.013451831,0.000195332,0.001527551,0.002069398,-0.000896297,0.001760301,0.001860005,-0.001697031,-0.00059442
01-01-18,-0.035899977,0.038567317,-0.013284929,0.02080406,-0.013635253,0.000195293,0.001525221,0.002065124,-0.000897101,0.001757208,0.001856551,-0.001699916,-0.000594773
02-01-18,0.09258926,0.036897162,0.110076211,0.13514466,0.046141359,0.002983243,0.001522898,0.002060868,-0.000897907,0.00055212,-0.000351495,0.001016192,-0.000595127
03-01-18,0.014505086,0.224511473,-0.041183222,0.084803416,0.002696107,0.00373113,0.000869187,0.006378433,0.008264803,0.004309036,0.006261754,-0.003350156,0.002014784
04-01-18,0.025858428,0.028964259,-0.016428103,0.018730361,0.002325921,0.000232734,-0.000869187,0.004020543,0.01450947,-0.004404781,-0.006261754,0.005829843,-0.000986279
05-01-18,0.11094453,-0.04737858,0.032209637,0.016979704,0.000725742,0.000930395,0,0.007009146,0.011458348,0.004851485,0.003071956,-0.002808041,-0.001586723
06-01-18,0.005578376,0.014736506,0.173351455,0.043117479,-0.000386997,0.001887204,0,0.000553961,0.001204028,-0.000867071,0.000565525,0.000225754,0.000967608
07-01-18,-0.06174069,0.087772515,-0.027366907,0.101679864,-0.000387147,0.001883649,0,0.000553655,0.00120258,-0.000867823,0.000565205,0.000225704,0.000966673
08-01-18,-0.0826755,-0.318608059,-0.120273955,-0.004031821,-0.000387297,-0.011999911,0,0.000553348,0.001201135,-0.000868577,0.000564886,0.000225653,0.00096574
09-01-18,-0.038619922,-0.155834907,-0.034713099,0.123681348,-0.004951226,-0.007529447,0,0.001302083,0.001331389,-0.005581506,-0.00033963,0.002366283,0.002538193
10-01-18,0.025562165,-0.062256714,0.013992659,-0.034375534,0.00509648,0.038627808,-0.000869944,-0.001112846,-0.007818713,-0.003441875,-0.00287268,0.006537004,-0.00243645
11-01-18,-0.110581167,-0.012288346,-0.088211826,-0.08374892,0.002248741,-0.041110813,0.000869944,0.007009026,-0.005923499,0.00224488,-0.001447211,-0.006250562,-0.002451568
12-01-18,0.041983192,0.046292344,0.032133406,0.097493595,0.010308255,0.010305423,0,0.006726926,0.003185876,0.007163889,0.002151201,-0.002027318,-0.004643748
13-01-18,0.026789878,-0.010766284,0.090120557,0.092378472,-0.020650663,0.005142301,0.000217368,-0.00088151,-0.001121061,0.004149017,0.004694857,-0.002658116,-0.001954447
14-01-18,-0.041822959,-0.082549537,-0.082470124,-0.021461544,-0.021086121,0.005115993,0.00021732,-0.000882288,-0.001122319,0.004131874,0.004672918,-0.0026652,-0.001958274
15-01-18,0.003464787,-0.1043706,-0.025034772,-0.056320789,0.003284566,0.007797873,0.000217273,-0.000883067,-0.00112358,0.004114871,0.004651184,-0.002672322,-0.001962117
16-01-18,-0.184581725,-0.351975305,-0.211867013,-0.203831285,0.04017191,-0.014955934,0.000217226,-0.000883848,0.003465091,0.006224691,0.004734983,-0.005002677,-0.001965974
